epoch,loss,val_loss
0,0.4732074368935849,0.36499011359716715
1,0.40725128094821383,0.3192363734308042
2,0.3525722935012574,0.27113050300824015
3,0.28839451928400117,0.2160456055089047
4,0.2266347011513025,0.16121909179185567
5,0.1726772122399387,0.12199366406390541
6,0.13393195456840534,0.0934943529336076
7,0.10591028087528516,0.07544768503622006
8,0.08608499744151964,0.055356640172632116
9,0.07281678328288481,0.048340599591794764
10,0.06253666634665718,0.03944823626232775
11,0.05563642048379274,0.03615265918013297
12,0.05024522057564888,0.031477105362634906
13,0.04518371512796146,0.029110518921362728
14,0.04276448376762485,0.027207940326709496
15,0.03953791883774732,0.02342448736491956
16,0.03695655739770607,0.0222013025103431
17,0.03653023850333266,0.022609899506757136
18,0.03371172215635772,0.01999096969436658
19,0.030517300067332078,0.019942623979755138
20,0.029776927912319968,0.020225580806206716
21,0.03079381182465426,0.01861509166069721
22,0.026665376298660663,0.019933705536746664
23,0.027288351878994425,0.01791295953291027
24,0.025063864963232946,0.017825452120680558
25,0.023428802125949222,0.017612186738436942
26,0.023345011454298268,0.016358113970215384
27,0.02317144009000005,0.017529780216711133
28,0.023567114657510855,0.02103787691234366
29,0.020600584241505498,0.01819960964157393
30,0.021639931246347534,0.015872293188677805
31,0.019923747838814104,0.017234290288271087
32,0.018997758611391313,0.016614823111970174
33,0.019346072595669873,0.01714732707478106
34,0.0182255757441074,0.016352425010776835
35,0.018708483087375403,0.0144993874648782
36,0.01821602013541107,0.015365480806825585
37,0.017936528761199506,0.015751161575807554
38,0.017933864253721232,0.016012577964973292
39,0.017431809265963178,0.02455108605423256
40,0.015843004632292462,0.015538222027795487
41,0.016196281452949594,0.017308655482912928
