epoch,loss,val_loss
0,1.0035756872653854,1.0084831714630127
1,1.0033114631692845,1.0082392818049382
2,1.0027007595857593,1.0075526959017704
3,1.0011975423708313,1.005901619007713
4,0.9979403072734087,1.0024795281259637
5,0.9921693229632267,0.997089191486961
6,0.9842956658278796,0.9905950803505746
7,0.9760572477896166,0.9848525806477195
8,0.9691659681635142,0.9808192880530107
9,0.9640436208923111,0.97845437965895
10,0.9602385414203348,0.9770786228932833
11,0.9572067762400048,0.9763386908330416
12,0.954605181572697,0.9759358042164853
13,0.9521624481008415,0.9757548570632935
14,0.9497579149540515,0.9757427981025294
15,0.9472955898536185,0.975824309022803
16,0.9447128744365237,0.9760672450065613
17,0.9419458009253876,0.9764568617469386
18,0.9389437312819526,0.9770140553775587
19,0.935662563245667,0.9777471454519975
20,0.9320752496996879,0.9787301672132391
