epoch,loss,val_loss
0,0.516412239794857,0.4286145567893982
1,0.44437610395143456,0.3832354294626336
2,0.42439517972433294,0.3605018414949116
3,0.40735745842774673,0.3453230591196763
4,0.38933042604740925,0.3303510123177579
5,0.369615027120897,0.31248026772549276
6,0.3485386041790321,0.29222081836901215
7,0.3255775012739781,0.2735397164758883
8,0.30136759742882674,0.2530858250040757
9,0.27596299172442734,0.22960656489196576
10,0.25022372095170203,0.21054129380928843
11,0.22546704146425314,0.18955914597762258
12,0.2022964049550015,0.16616581066658623
13,0.18104001010429663,0.15113236598278346
14,0.16211582350187692,0.13195674709583582
15,0.14545384309421186,0.11977865625368922
16,0.13057337967208726,0.1090414802494802
17,0.11782771912158652,0.09575239451308
18,0.10673010211119446,0.0878085290130816
19,0.09708037984551357,0.07914187563093085
20,0.08865776592678608,0.07214414622438581
21,0.08144024558686361,0.06648715134514005
22,0.07516675691454157,0.061388549443922545
23,0.06956427899236983,0.05566894949266785
24,0.06496516108082617,0.053903068758939444
25,0.060682750529927484,0.04872354139622889
26,0.05684110986565914,0.045825112611055374
27,0.053594738265178875,0.0432887613577278
28,0.05072569681725221,0.041710627020189635
29,0.04813185254371976,0.040404099186784344
30,0.04570794819326667,0.03720859261719804
31,0.04352981566596241,0.03528640242783647
32,0.04161784097765749,0.035452035696882954
33,0.03984546393724131,0.03234867624154216
34,0.03828819170291688,0.03286598760046457
35,0.0369086448702362,0.031183132803753802
36,0.035528118386629365,0.02949781725673299
37,0.034286003300158345,0.028700674344834528
38,0.03312426573096254,0.029029697817015022
39,0.03203249578724495,0.02707849585108067
40,0.03114090561564233,0.025586060395366268
41,0.030195080220763178,0.02604977953198709
42,0.02954901994188994,0.02504927165022022
43,0.028540841889282582,0.024631971591397336
44,0.02770354644496884,0.023458807827218583
45,0.02702985706256134,0.024314888703979944
46,0.026304409585636006,0.02367619773078906
47,0.02571280083490694,0.022814940514141006
48,0.02510670606217507,0.022970913713307756
49,0.024652934565756974,0.02226467724693449
50,0.024178438140518465,0.021749241792253758
51,0.023665791016493052,0.022224568712868188
52,0.02309500638936736,0.02109020703325146
53,0.02292191644867064,0.020645373035222292
54,0.022265900733059042,0.02122006763851172
55,0.021822284205511848,0.019983818411434952
56,0.021421577318823826,0.02124612035818006
57,0.02099907456681018,0.022345342354750948
58,0.020637633820679294,0.02218450100994424
59,0.02041005352526708,0.019894224836638098
60,0.019972006661345573,0.019937099496784964
61,0.01965146739487115,0.019529145529591722
62,0.01938863045679052,0.020125112447299455
63,0.018971302821041463,0.020670530557828515
64,0.018669733083404614,0.019081605083652232
65,0.01838611473062343,0.019460048305949097
66,0.018146187498238625,0.019461429849463075
67,0.01792576726099122,0.01920775125587457
68,0.017581103796073392,0.01914117904379964
69,0.017307631232028463,0.01859854072283365
70,0.017117194285561237,0.01779578536699869
71,0.016860943999811216,0.01918859136486916
72,0.016515455271535254,0.020538209925258632
73,0.016459190418421484,0.02028219568494119
74,0.016143596974566424,0.01883448834383958
75,0.0159221994012011,0.016845897710146874
76,0.015670407850533967,0.019001394485760676
77,0.015536527510101306,0.018219092064292022
78,0.015253179236770033,0.01854121245100702
79,0.015096839011566764,0.018384835045588643
80,0.015047776670893286,0.01879463452649744
81,0.014726725734367768,0.016354428236617854
82,0.014605640706528686,0.017050376750136678
83,0.014356219560315905,0.017761219942354058
84,0.014206503638516572,0.017819458042810623
85,0.014032616386954359,0.018534929687647445
86,0.013951142300374112,0.018436859300556153
87,0.013759769429237376,0.016784230394190865
