epoch,loss,val_loss
0,0.9749234137351158,0.9759290845770585
1,0.9125829300034969,1.005334496498108
2,0.8388560659025421,1.0720174563558478
3,0.7492702815647242,1.1308433350763822
4,0.6757292123618579,1.1828835010528564
5,0.6201877820957011,1.239662672344007
6,0.5706574855796268,1.2793519873368113
