epoch,loss,val_loss
0,0.5539819612584801,0.434198807728918
1,0.41671490082347096,0.30520760856176676
2,0.2759558960153372,0.21434269767058522
3,0.2020492656166925,0.17579493240306251
4,0.1741122984937263,0.1532418955313532
5,0.15775286816539544,0.14482746939910085
6,0.14802541180574516,0.13633395653021962
7,0.14064471580436044,0.13758121352446706
8,0.1339070270249329,0.12708288039031782
9,0.12868987504344961,0.12405585301549811
10,0.12317563231363002,0.11960176809837944
11,0.11891273568459351,0.11724640585874256
12,0.11550965793254331,0.11093136040787947
13,0.1107684049041874,0.11400990344976124
14,0.10768054956820274,0.10878452580226095
15,0.10348802773853794,0.10266076577337165
16,0.09986225965865815,0.10035707213376698
17,0.09717256988604828,0.09506282563272275
18,0.09526787183299819,0.09842005450474589
19,0.09116627966714932,0.09197178247727845
20,0.08838697731454566,0.08949482205666993
21,0.08651111687235442,0.08629076222055837
22,0.08336431203007079,0.08602034143711391
23,0.08121868420603204,0.08264542174966712
24,0.07867226006617375,0.07870646605366155
25,0.0766468305781924,0.07916686919174697
26,0.07436792423560822,0.0841230201093774
27,0.07252807778401055,0.07625233342773036
28,0.07058107623014874,0.07437496828405481
29,0.06869247781451873,0.07140147038980534
30,0.0666946386727245,0.07367438273994546
31,0.06512334862479824,0.0689695822565179
32,0.06386346800915414,0.06855159213668421
33,0.06157708947794475,0.06461844808961216
34,0.060479465581286765,0.061816125912101644
35,0.05814525837987534,0.062410668518982436
36,0.05797607632269446,0.061289579264427484
37,0.05524118845921431,0.0629811184970956
38,0.0543985859184832,0.0696078421253907
39,0.05442954241782393,0.05650475856504942
40,0.05198766450304601,0.054030845235837135
41,0.0510588621944626,0.05313185210290708
42,0.05005717403243848,0.05517285101507839
43,0.048348210841087896,0.059814524297651495
44,0.049048720070948966,0.05053386856850825
45,0.04772391679601989,0.053471183502360395
46,0.04484673327781695,0.05231160552878129
47,0.04458836611539307,0.04777538482295839
48,0.04388143244887915,0.05041766833317907
49,0.04291944171474503,0.046971723437309265
50,0.0427090820549453,0.04955322648349561
51,0.041189703360089,0.04506704544550494
52,0.039958828549681684,0.05730379294407995
53,0.039301646061992906,0.046172485735855605
54,0.039245681748543745,0.05127389856467122
55,0.038744125712705794,0.04427465874897806
56,0.03699060527453594,0.04479689425543735
57,0.037718554370033,0.041915671801880786
58,0.036123048474210905,0.04123558398140104
59,0.03726685698256115,0.04752318747341633
60,0.034394829235878534,0.04611076512619069
61,0.034232540401915194,0.0378197074720734
62,0.03344560819015179,0.03878140910283515
63,0.034001013535914615,0.04023282131866405
64,0.03268815373580423,0.03699563080935102
65,0.032553803421071226,0.0461543098484215
66,0.031588911308917264,0.04018294036780533
67,0.030549467241901215,0.042066835749306176
68,0.030762905845308906,0.03472702509086383
69,0.030141092524665247,0.03853018630884195
70,0.02952857731851799,0.03417202389161838
71,0.029923858698781017,0.03742413154165996
72,0.02857465341690564,0.0391336441236107
73,0.028875200183355806,0.035700777839673195
74,0.027650331144283943,0.03852354343000211
75,0.02774021532466375,0.038215728966813335
76,0.027119688377937292,0.032266354678492794
77,0.026951157274268805,0.03413426954495279
78,0.02642571210723388,0.031545020835964305
79,0.026361570805529696,0.035167292936852106
80,0.025632405735110286,0.033892725349256865
81,0.025612092668729686,0.0338896634547334
82,0.02530738978211602,0.03316801717798961
83,0.024918365540785872,0.04353566242283896
84,0.024471711764015896,0.029665541688078327
85,0.023952804915917905,0.036219173748242225
86,0.024809193318617712,0.029244495653792432
87,0.027651654813121842,0.03121588408554855
88,0.024015923232149385,0.03013449152441401
89,0.023201152093216066,0.03928355578529207
90,0.024675283910437305,0.0347136945316666
91,0.024060885870890992,0.050389365832272326
92,0.023308747678914457,0.03255039002550276
