epoch,loss,val_loss
0,0.3320844099883594,0.12760440887589203
1,0.0779805041331955,0.03045900518956937
2,0.03484751402990573,0.021527974180092935
3,0.024824416374347763,0.021687879398661226
4,0.02792081926034807,0.018048491843632962
5,0.017120735824056443,0.020690177334472537
6,0.014970160474367953,0.01569533205934261
7,0.0141852737885824,0.02165771024546733
8,0.01349291721856385,0.017999104407959078
9,0.012808068966677468,0.017151697698098264
10,0.01212639569066643,0.019008383308047133
11,0.012296548217850992,0.01735924267651219
12,0.012770596627192645,0.01800045236871627
