epoch,loss,val_loss
0,0.418098544875467,0.29081599649630097
1,0.26239787079116544,0.14584872126579285
2,0.11960369986859073,0.06836666264816334
3,0.06247511901803434,0.043542791354028804
4,0.044722231631451906,0.028728069443451732
5,0.03371806173593129,0.02503353857288235
6,0.02865138457415337,0.020866790002113896
7,0.025168192594110655,0.024742371745799716
8,0.022287307814698093,0.018791553809454565
9,0.02076340333520593,0.0198634583257923
10,0.018596996537485564,0.018223511496264683
11,0.017547135409820693,0.018476971719217927
12,0.017182659934164134,0.015545214587626489
13,0.015743515853295906,0.0226023401329784
14,0.015455203112511029,0.01916490465794739
15,0.01415025305015323,0.016807674381293748
16,0.013358375700028895,0.018352057735778783
17,0.013080298645189085,0.01421691144596001
18,0.01366153797689391,0.019921418659290986
19,0.012172929064647798,0.016503219652038655
20,0.011747227318043101,0.01561289370108984
21,0.012003070382971107,0.014974475341947064
22,0.010999953849119287,0.016636033021648854
23,0.011144358755089132,0.017868758332425433
