epoch,loss,val_loss
0,0.5810691165972477,0.5168036693020871
1,0.477358553503965,0.43437623977661133
2,0.41325935379877443,0.37997631650221975
3,0.3700181054606439,0.3420329313529165
4,0.33915505939941226,0.3144747285466445
5,0.31618362907870695,0.29361214292676824
6,0.2983518149388608,0.2771762813392438
7,0.2839494865835587,0.2637146876046532
8,0.2717112588433361,0.25211102554672643
9,0.26080534384478143,0.24171050441892525
10,0.25071164317548394,0.232015629348002
11,0.24107269210643864,0.22273227886149757
12,0.23169266336219133,0.21389699923364738
13,0.22243502009353278,0.2051097648708444
14,0.2133060031541712,0.19667464965268186
15,0.20432569992453525,0.18848567730502078
16,0.1955996982210408,0.18044127131763257
17,0.18723059460241748,0.1729118824005127
18,0.17918938517355365,0.16588861926605827
19,0.1716216595164008,0.15929777449683138
20,0.16453454010701196,0.15273324517827286
21,0.15795239051200993,0.1467141689438569
22,0.15181675858874635,0.14137129328752818
23,0.14609692179669975,0.1359087236617741
24,0.14079107329360308,0.13146454331121946
25,0.1358440550279058,0.12661381379554146
26,0.13123337586658038,0.12254145310113304
27,0.1268789779546969,0.11930586593715768
28,0.12280615288558351,0.1148533295643957
29,0.1190158563436839,0.11159915555464595
30,0.11541953586426809,0.10876511351058357
31,0.11205846007208294,0.105645000542465
32,0.10887431773675797,0.10314583347031944
33,0.1058849464726319,0.10020466972338526
34,0.10305312415049196,0.09711913764476776
35,0.1002676264392773,0.09506677483257495
36,0.09770141785660581,0.09235348356397528
37,0.09525966033685726,0.0901044595398401
38,0.09287206682036431,0.08797348133827511
39,0.09057530743285708,0.08675602392146461
40,0.08847919177745499,0.08389240346456829
41,0.08645955101916088,0.08227664036186118
42,0.08441706375716207,0.0806994481306327
43,0.08250755188785394,0.07971086353063583
44,0.08073273038934053,0.07728951973350424
45,0.07895626422684214,0.07555154593367326
46,0.07723648314205217,0.07457493892625759
47,0.07553902240341898,0.07225999667456276
48,0.07396819442006393,0.07133928588346432
49,0.07249032658374177,0.06972617361890643
50,0.07092858325398428,0.06866898034748278
51,0.06951928541598727,0.06769423814196336
52,0.06810137679762156,0.06573880797154025
53,0.06679467476539679,0.06532304263428639
54,0.06557203918870244,0.0638656098591654
55,0.06424509124406406,0.06261140323783222
56,0.0630940919670138,0.06160746652044748
57,0.06186999926146497,0.060909802388203774
58,0.06076103063901525,0.06017695034020826
59,0.059699714244312876,0.05868356165133024
60,0.05862072319424289,0.057406847022081674
61,0.057579408456274545,0.05669625103473663
62,0.056608857997492906,0.05665496285808714
63,0.05558752644527262,0.055871531759437765
64,0.05474174354194304,0.054106139823010095
65,0.05372245029915866,0.05357737584333671
66,0.052813238162818785,0.05159877436725717
67,0.05202286166008482,0.05109958076163342
68,0.051121914893314795,0.05123739473913845
69,0.05027849277107059,0.051415143828643
70,0.0493383093955768,0.04897144632904153
71,0.048636292968556274,0.04882513692504481
72,0.04781931670399006,0.04773402076802755
73,0.04701398561286141,0.04880007748541079
74,0.04627029575153718,0.04761496343110737
75,0.04560965767935735,0.04722896708469642
76,0.04485937590886663,0.048290027109415906
77,0.04421573112864352,0.04660262343914885
78,0.04353524702913116,0.046060332538265934
79,0.04283980439071889,0.04458848465430109
80,0.042289557701412454,0.04589269261219
81,0.041586894147012346,0.04355890529328271
82,0.04100671678801678,0.043423019545642955
83,0.04037399977670817,0.04315729978445329
84,0.03972474649882991,0.04201494539646726
85,0.039218275186566044,0.04064793982788136
86,0.038459244726014384,0.04261806646459981
87,0.03795417030937524,0.04018462870858217
88,0.037390534392270844,0.03880083462909648
89,0.036818261922814226,0.04085972895355601
90,0.03631759569395107,0.03955278937753878
91,0.035731593946097075,0.03851617137460332
92,0.03520764919162173,0.03852857247387108
93,0.03466845812860472,0.03842747554575142
94,0.034217466768940386,0.03699718102028495
95,0.03367498359217914,0.03853170250199343
96,0.033240869392559165,0.038287866664560216
97,0.03283809663754351,0.037468688856614266
98,0.03221549827856752,0.03738164470383996
99,0.031861894160001535,0.036477223528843174
100,0.031407810585855254,0.03461033203884175
101,0.031082064933955548,0.03578917858631987
102,0.030652370776568502,0.03642423941116584
103,0.030333827222604366,0.03412578431399245
104,0.02990152842720045,0.03377070277929306
105,0.029446371340022894,0.0336932326225858
106,0.029194310311704517,0.034024187412701155
107,0.02874779397360821,0.03344694142671008
108,0.028477895541039702,0.03249912983492801
109,0.028149302382448203,0.03427248938303245
110,0.02780272820348896,0.033655891979211254
111,0.027562787364718743,0.03244953073169056
112,0.027206926537476382,0.03166144777481493
113,0.027134100442045082,0.030366205365249987
114,0.026601737484877087,0.03036159428914911
115,0.026424607448573983,0.032189148429192994
116,0.026100165889460403,0.03007265386220656
117,0.026062137070818878,0.0322145529483494
118,0.0255633983487957,0.0322586592580927
119,0.025395950007937495,0.0298591666903935
120,0.02509227082992135,0.02976722294758809
121,0.024910271616924464,0.029643122891062183
122,0.02455811914873364,0.02799524494299763
123,0.024439253691166216,0.0285071326713813
124,0.024228210806991158,0.03090775042380157
125,0.02408176912896095,0.026538602811725515
126,0.023739421784082802,0.026505057454893465
127,0.023594757193477204,0.029017208291119652
128,0.02326818446326432,0.02826407326287345
129,0.023007899974891947,0.028141461851957598
130,0.022791561944766937,0.027172192244937544
131,0.022663822916088244,0.026937225245331462
132,0.022096945181280584,0.03023910022487766
