epoch,loss,val_loss
0,0.4826196478971799,0.4570367838207044
1,0.44169788960406936,0.4230533242225647
2,0.4120626789222526,0.39639908702749954
3,0.3885303093500716,0.37402294811449555
4,0.36848643063799724,0.35433794950184067
5,0.35077679279612656,0.3365829241903205
6,0.3348745418043995,0.32060117470590693
7,0.32053889211510095,0.30601436056588827
8,0.3074951737937609,0.2927250940548746
9,0.29563806428345657,0.2805886080390529
10,0.28486394634801865,0.2695322648475045
11,0.27505183257557536,0.25941857225016546
12,0.2660882489193973,0.2501656679730666
13,0.2578812453659668,0.24160701428589068
14,0.25029172151843826,0.23370315997224106
15,0.24319270997735304,0.2262805378750751
16,0.23661851448639504,0.2194343405334573
17,0.23057373565555075,0.21316059012162059
18,0.22500279288971745,0.20733607599609777
19,0.2198432125781423,0.2019442319869995
20,0.21505249340567018,0.19692575931549072
21,0.2106009907037282,0.19223590352033315
22,0.20643971308464126,0.18788260064626994
23,0.20254895093409817,0.18379336203399457
24,0.19889430061382712,0.17996669599884435
25,0.19545868324851604,0.17636243214732722
26,0.19221050213428267,0.17297713458538055
27,0.18913138300993898,0.16975911040055125
28,0.1862117956736382,0.16671033125174672
29,0.18341866180976357,0.16382832825183868
30,0.18075276689405181,0.1610751371634634
31,0.17819419063202502,0.1584327856176778
32,0.17573439008343067,0.1559059706173445
33,0.1733563183534772,0.15347200710522502
34,0.1710542983484946,0.1511250267687597
35,0.16882095690467894,0.1488756255099648
36,0.16664206964179568,0.1466767321291723
37,0.1645128576434979,0.1445634251362399
38,0.16242714906260522,0.14248578485689664
39,0.16038132892043816,0.140487282291839
40,0.15837301035215642,0.13851604610681534
41,0.15639058240186596,0.1365843677991315
42,0.15443541235615055,0.134682413778807
43,0.15249956908961224,0.13282512245993866
44,0.15058004975776063,0.1309896197758223
45,0.1486755274463098,0.12919501881850393
46,0.14678576337196692,0.12741574919537493
47,0.14490505827924025,0.12565210461616516
48,0.14303091243531293,0.1239333525300026
49,0.14116575799339542,0.12225192510767986
50,0.13931234443117796,0.12054351442738583
51,0.13746985775970483,0.1189022864166059
52,0.13562861473853988,0.11720543825312664
53,0.13380110367019962,0.11557658487244656
54,0.1319874803361897,0.11391709156726536
55,0.13018297980365756,0.1123166856797118
56,0.12838367635109826,0.11074249132683403
57,0.12659458286964462,0.10913581793245516
58,0.12481264960287172,0.10755799789177745
59,0.12304450253378907,0.10602088664707385
60,0.1212887020297172,0.10442781762072914
61,0.11954695347527632,0.10287684162980631
62,0.11781647926780082,0.10139735552825425
63,0.11610294616796511,0.09980754279776623
64,0.11439828540034847,0.09831690670628297
65,0.11271103997915452,0.096771319053675
66,0.1110390057426367,0.09525577606339204
67,0.10937860781381933,0.09379880483213224
68,0.10774160005587528,0.0923797272537884
69,0.10611210184282302,0.09086288825461739
70,0.10449804332861103,0.08949284726067593
71,0.10291041297001519,0.08802038274313274
72,0.10133263372437776,0.08664394405327346
73,0.0997739124756593,0.08524690039063755
74,0.09823786531852971,0.08386207391556941
75,0.09671392802551587,0.08251923616779477
76,0.09520798645780824,0.08123410434315079
77,0.09374015823009992,0.07988461401117475
78,0.09227111059798362,0.07859811598533079
79,0.09082899535671062,0.0772515174589659
80,0.08940891068056478,0.07609417720844872
81,0.08800804452160102,0.07480170518944138
82,0.08662538680680955,0.07356800825188034
83,0.08527073943296297,0.07241706667762053
84,0.08393052112359024,0.07122952353797461
85,0.08262783885775263,0.07005372506223227
86,0.08133450698064623,0.06892643457180575
87,0.08006775783559364,0.06776274799516327
88,0.07883372980855051,0.06677120727928061
89,0.07760639202640472,0.06559433768454351
90,0.0764215959703683,0.06455883697459572
91,0.07524533518383096,0.06342555111960362
92,0.07409456014774359,0.06247839782583086
93,0.07295414760705447,0.06146377658373431
94,0.07184903113813909,0.06045095936248177
95,0.0707578915130358,0.05949788442567775
96,0.06968978484691252,0.058591278956124655
97,0.06864550789221936,0.057679478471216405
98,0.06761728381931768,0.056738052517175674
99,0.066630105700822,0.05572103454094184
100,0.06562712867659182,0.05492862647301272
101,0.06467063284733078,0.05416712831509741
102,0.06371571134944788,0.053246444189234785
103,0.06278783010691573,0.0524426016368364
104,0.06187963083272133,0.05166608310843769
105,0.060986176019708,0.05088793064810728
106,0.06012118646583841,0.050179188580889454
107,0.059263094487801087,0.04937154564418291
108,0.05842345274989879,0.04870887414405221
109,0.0576249907159211,0.04795788816715542
110,0.05681653195996734,0.0472658833390788
111,0.05602364875451856,0.04650522474395601
112,0.05525565332529939,0.0459770158325371
113,0.05450037350601223,0.04522668080110299
114,0.0537617477133934,0.044546285350071754
115,0.05304148463717627,0.04405555227085164
116,0.05234257218791619,0.043426775422535445
117,0.05164778234759384,0.04285250859040963
118,0.05097459695734102,0.04220773681606117
119,0.05031732991068863,0.04161026897399049
120,0.04966934120499762,0.041083058440371564
121,0.04903650640543847,0.04055617769297801
122,0.048413047885084,0.04010456623999696
123,0.047815884456556136,0.039555323947417106
124,0.047213648196949315,0.03905432886983219
125,0.046630476930630604,0.038457008274762255
126,0.04606361741554299,0.03795762928692918
127,0.04551447272895691,0.03761755969179304
128,0.04496135260761053,0.03715422386793714
129,0.044426754095162814,0.03658622356229707
130,0.04390958592483886,0.03621855348740753
131,0.04341358033456572,0.03572392483290873
132,0.042908335420557886,0.0354516658147699
133,0.04243065771526417,0.03491925183487566
134,0.0419382575568263,0.034593504510427774
135,0.04149384636153775,0.034291237004493415
136,0.04101948786973147,0.03400004106132608
137,0.040585702586437546,0.03348318781507643
138,0.04013516818409159,0.03305136593744943
139,0.039702650378509674,0.032823351751032626
140,0.03928475076458321,0.03242835226027589
141,0.03889343693529729,0.03212846266595941
142,0.03847997441439106,0.031813851508655046
143,0.03808752993975123,0.031583099184851894
144,0.037708372048682375,0.031059366258743563
145,0.037326795239562026,0.030949748072185014
146,0.03694703648639551,0.03057951828170764
